Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
MM6A.F,"Option Care Health, Inc.",27.80,0.00,0.00%,400,7,5B,34.75
H5P.F,Hikma Pharmaceuticals PLC,22.60,+0.20,+0.89%,56,2,4.994B,28.97
2CV.F,ConvaTec Group PLC,2.4400,+0.0200,+0.83%,"7,500",132,4.991B,81.33
7XP.F,Organon & Co.,18.92,-0.12,-0.60%,213,217,4.986B,7.17
EGB.F,"The Ensign Group, Inc.",88.00,+3.50,+4.14%,114,4,4.979B,23.16
CLS1.HM,McKesson Europe AG,24.40,0.00,0.00%,160,"3,770",4.959B,N/A
37Z.MU,Allakos Inc.,4.4370,-0.1380,-3.02%,90,0,284.891M,N/A
G51.F,Genscript Biotech Corporation,2.2850,+0.1050,+4.82%,"1,000",33,5.047B,N/A
2HE.F,"HealthEquity, Inc.",57.00,-1.50,-2.56%,30,5,4.872B,N/A
2CVU.F,ConvaTec Group PLC,9.20,+0.10,+1.10%,200,0,4.881B,83.64
BZ7A.F,Bumrungrad Hospital Public Company Limited,6.05,-0.05,-0.82%,21,0,4.866B,40.33
8AK.F,Alkermes plc,28.60,0.00,0.00%,19,0,4.856B,N/A
1PK.F,Dechra Pharmaceuticals PLC,42.20,-0.40,-0.94%,8,17,4.806B,98.14
0HV.F,Envista Holdings Corporation,29.48,+0.66,+2.29%,50,18,5.039B,26.80
1PK0.F,Dechra Pharmaceuticals PLC,81.00,0.00,0.00%,40,0,4.825B,96.43
O2T.F,"IVERIC bio, Inc.",34.80,-0.20,-0.57%,350,37,4.822B,N/A
LDBA.F,H. Lundbeck A/S,4.8400,-0.0020,-0.04%,490,38,4.774B,15.13
1SP.F,"Surgery Partners, Inc.",37.40,-1.00,-2.60%,75,0,4.805B,N/A
LDBB.F,H. Lundbeck A/S,4.5600,+0.0120,+0.26%,130,130,4.788B,13.82
8SJ.F,"Shanghai Junshi Biosciences Co., Ltd.",2.9400,+0.0400,+1.38%,400,0,4.728B,N/A
5EA.F,Elanco Animal Health Incorporated,9.35,+0.31,+3.43%,200,171,4.658B,N/A
038.F,NovoCure Limited,40.00,-0.11,-0.27%,330,30,4.289B,N/A
PMC.F,Pro Medicus Limited,42.20,+1.60,+3.94%,19,23,4.499B,140.67
5VA.MU,"Vaxcyte, Inc.",47.60,-0.80,-1.65%,50,0,4.46B,N/A
5VA.F,"Vaxcyte, Inc.",47.40,-0.60,-1.25%,40,5,4.442B,N/A
4DN.MU,Denali Therapeutics Inc.,29.83,-0.33,-1.09%,100,13,4.083B,N/A
IMU.F,"ImmunoGen, Inc.",17.05,+0.65,+3.96%,"1,208",728,4.364B,N/A
MM3.F,"Merit Medical Systems, Inc.",75.00,0.00,0.00%,8,3,4.333B,55.15
50I.F,"Hygeia Healthcare Holdings Co., Limited",5.60,+0.25,+4.67%,100,0,3.518B,N/A
5GH.F,"Guardant Health, Inc.",34.40,-0.60,-1.71%,10,2,4.079B,N/A
PIG.F,Perrigo Company plc,31.12,+0.40,+1.30%,164,13,4.302B,N/A
FIE.F,Fielmann Aktiengesellschaft,50.70,+0.35,+0.70%,30,246,4.259B,37.56
FIE.DE,Fielmann Aktiengesellschaft,50.50,+0.20,+0.40%,"51,996","35,662",4.242B,38.26
FIE1.F,Fielmann Aktiengesellschaft,9.55,0.00,0.00%,125,2,4.225B,35.37
LDZA.F,Aspen Pharmacare Holdings Limited,9.20,+0.10,+1.10%,10,5,4.215B,13.94
RIG2.F,Richter Gedeon Vegyészeti Gyár Nyilvánosan Muködo Rt.,22.20,-0.48,-2.12%,100,161,4.201B,9.65
LDZU.F,Aspen Pharmacare Holdings Limited,8.90,+0.05,+0.56%,75,0,4.196B,13.48
HPR.SG,Horizon Therapeutics Public Limited Company,92.60,+1.00,+1.09%,0,11,17.246B,384.23
LP6.F,Livzon Pharmaceutical Group Inc.,3.2000,-0.0400,-1.23%,"1,000",17,4.219B,11.43
YDO1.F,"Madrigal Pharmaceuticals, Inc.",221.70,-11.20,-4.81%,16,1,4.095B,N/A
IC7.F,"ICU Medical, Inc.",170.00,0.00,0.00%,10,0,4.091B,N/A
RV7.F,"Halozyme Therapeutics, Inc.",31.00,+0.72,+2.38%,200,7,4.082B,25.83
4DN.F,Denali Therapeutics Inc.,29.55,-0.27,-0.91%,52,60,4.062B,N/A
HCQ.F,"AMN Healthcare Services, Inc.",97.50,-0.50,-0.51%,40,4,4.028B,11.90
4LL.F,"Teladoc Health, Inc.",23.21,+0.36,+1.58%,320,250,3.864B,N/A
38I.F,"Intellia Therapeutics, Inc.",41.50,+3.02,+7.85%,50,89,3.995B,N/A
8IN.F,"Syneos Health, Inc.",37.60,-0.20,-0.53%,20,0,3.897B,27.45
1K9.SG,"CareDx, Inc",7.40,+0.25,+3.50%,0,61,1.145B,N/A
EC8.F,CONMED Corporation,124.00,0.00,0.00%,2,0,3.889B,N/A
HAZ.F,Haemonetics Corporation,75.50,+0.50,+0.67%,5,0,3.888B,38.13
NG2.F,Neogen Corporation,17.90,+0.20,+1.13%,20,8,3.87B,N/A
2M7C.F,China Medical System Holdings Limited,1.4800,+0.0300,+2.07%,100,20,3.726B,8.22
EVTA.F,Evotec SE,10.80,0.00,0.00%,200,16,3.838B,N/A
547A.F,Ambu A/S,14.16,-0.15,-1.05%,850,53,3.798B,N/A
SH5.MU,Sotera Health Company,13.60,+0.10,+0.74%,6,0,3.842B,N/A
1XZ.SG,Ping An Healthcare and Technology Company Limited,2.4140,+0.0600,+2.55%,0,61,2.159B,N/A
547.F,Ambu A/S,13.60,-0.30,-2.16%,500,10,3.845B,N/A
2TZ.SG,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited,1.9060,+0.0140,+0.74%,0,0,3.752B,10.59
EVT.DE,Evotec SE,21.28,-0.41,-1.89%,4.566M,"545,370",3.766B,N/A
EVT.F,Evotec SE,21.25,-0.36,-1.67%,135,"2,406",3.774B,N/A
290A.F,"Chinook Therapeutics, Inc.",34.00,-0.40,-1.16%,40,26,2.31B,N/A
4RY.F,"Akeso, Inc.",4.3400,+0.2200,+5.34%,503,22,3.694B,N/A
0PT.F,Prothena Corporation plc,62.00,-3.50,-5.34%,100,6,3.342B,N/A
DR6.F,ACADIA Pharmaceuticals Inc.,22.00,0.00,0.00%,50,28,3.618B,N/A
NKB2.F,"TG Therapeutics, Inc.",24.01,-0.94,-3.77%,50,33,3.587B,N/A
2R3.F,"Reata Pharmaceuticals, Inc.",84.50,-8.00,-8.65%,10,0,2.962B,N/A
50I.SG,"Hygeia Healthcare Holdings Co., Limited",5.60,+0.25,+4.67%,0,0,3.629B,56.00
6IB.SG,"Innovent Biologics, Inc.",4.2000,+0.3600,+9.37%,0,3,5.373B,N/A
HDP1.F,"Arrowhead Pharmaceuticals, Inc.",32.52,+0.13,+0.40%,50,6,3.515B,N/A
AM6.F,"Amicus Therapeutics, Inc.",11.70,-0.50,-4.10%,97,0,3.47B,N/A
GXI.DE,Gerresheimer AG,110.50,+1.20,+1.10%,"343,168","141,380",3.47B,36.23
GXI.F,Gerresheimer AG,110.10,+1.50,+1.38%,"2,075",242,3.463B,35.63
GNN0.F,GN Store Nord A/S,67.50,-1.50,-2.17%,N/A,0,3.438B,32.45
GNN.F,GN Store Nord A/S,23.09,-0.23,-0.99%,60,11,3.378B,35.52
S24.F,Select Medical Holdings Corporation,26.60,+0.60,+2.31%,79,0,3.382B,20.00
19X.F,"Axsome Therapeutics, Inc.",76.24,+1.32,+1.76%,90,62,3.461B,N/A
FTD.SG,Financière de Tubize SA,74.40,+0.40,+0.54%,0,0,3.343B,39.37
FTD.F,Financière de Tubize SA,73.60,+0.70,+0.96%,10,0,3.311B,39.36
2L9.F,Blueprint Medicines Corporation,54.50,+1.00,+1.87%,200,4,3.459B,N/A
59Z.F,MediPal Holdings Corporation,15.10,-0.10,-0.66%,1,0,3.279B,16.24
MSK.F,MicroPort Scientific Corporation,1.6800,+0.0800,+5.00%,"4,600",142,3.253B,N/A
61L0.F,Sectra AB (publ),16.16,-0.23,-1.40%,120,2,3.134B,115.43
UR9.MU,Clinuvel Pharmaceuticals Limited,11.62,0.00,0.00%,20,18,1.754B,N/A
MAR.F,"Maravai LifeSciences Holdings, Inc.",12.50,+0.40,+3.31%,250,137,3.169B,11.79
64B.F,"Berkeley Lights, Inc.",0.5230,-0.0034,-0.65%,500,83,29.95M,N/A
UP0.F,Ultragenyx Pharmaceutical Inc.,44.40,-1.80,-3.90%,130,5,3.144B,N/A
IL3.F,Integra LifeSciences Holdings Corporation,37.60,0.00,0.00%,40,2,3.08B,19.48
9EH.F,"Evolent Health, Inc.",27.20,-0.40,-1.45%,10,0,3.065B,N/A
BH3.F,"PTC Therapeutics, Inc.",39.20,+0.40,+1.03%,208,3,2.931B,N/A
KK3A.F,"Cytokinetics, Incorporated",31.60,-1.00,-3.07%,200,3,3.046B,N/A
SG7.F,"Sage Therapeutics, Inc.",50.50,-1.50,-2.88%,50,20,3.035B,N/A
4KB.F,"Krystal Biotech, Inc.",114.00,-4.00,-3.39%,25,2,2.941B,N/A
OC9.F,"Omnicell, Inc.",66.00,0.00,0.00%,10,0,3.018B,N/A
6GJ.F,Glaukos Corporation,62.00,+0.50,+0.81%,190,32,3.025B,N/A
SZD.F,"Santen Pharmaceutical Co., Ltd.",7.75,+0.10,+1.31%,200,15,2.986B,N/A
SZD0.MU,"Santen Pharmaceutical Co., Ltd.",7.95,0.00,0.00%,N/A,0,2.986B,N/A
EJXB.F,Elekta AB (publ),7.11,-0.05,-0.67%,25,20,2.853B,39.49
SG7.SG,"Sage Therapeutics, Inc.",49.60,-2.90,-5.52%,0,0,2.964B,N/A
P09.F,"Pacific Biosciences of California, Inc.",11.63,-0.48,-3.96%,800,44,2.936B,N/A
EJX.MU,Elekta AB (publ),7.20,0.00,0.00%,100,0,2.949B,37.89
I25.F,"iRhythm Technologies, Inc.",94.50,-0.50,-0.53%,40,0,2.912B,N/A
4KB.SG,"Krystal Biotech, Inc.",111.00,-8.00,-6.72%,0,33,2.864B,N/A
2IVB.F,Indivior PLC,20.75,+0.40,+1.97%,45,22,2.875B,N/A
0K4.F,"Akero Therapeutics, Inc.",49.00,-2.00,-3.92%,475,10,2.711B,N/A
154.F,InMode Ltd.,33.32,-0.20,-0.60%,170,51,2.793B,16.74
1XZ.F,Ping An Healthcare and Technology Company Limited,2.4000,+0.0540,+2.30%,42,194,2.777B,N/A
BA3.F,"Azenta, Inc.",41.60,+0.40,+0.97%,50,4,2.711B,N/A
ADY.F,"Amedisys, Inc.",82.00,-1.00,-1.20%,48,1,2.709B,25.55
700.HM,"Certara, Inc.",16.00,-0.30,-1.84%,200,9,2.682B,200.00
VTFN.F,Vitrolife AB (publ),19.20,-1.34,-6.52%,265,23,2.632B,71.11
4AJ0.F,ALK-Abelló A/S,11.46,-0.18,-1.55%,64,209,2.526B,57.30
PBV.F,Prestige Consumer Healthcare Inc.,52.50,-0.50,-0.94%,205,0,2.615B,N/A
WGB.F,Integer Holdings Corporation,77.50,0.00,0.00%,100,0,2.61B,40.79
1ZLB.F,Zai Lab Limited,2.6600,-0.0200,-0.75%,625,12,2.615B,N/A
BVF.F,Bausch Health Companies Inc.,6.62,-0.02,-0.26%,250,406,2.408B,N/A
DMP.DE,Dermapharm Holding SE,46.98,-0.08,-0.17%,"32,415","28,609",2.581B,14.50
DMP.F,Dermapharm Holding SE,46.62,-0.32,-0.68%,20,133,2.572B,14.61
6YG.F,Immunocore Holdings plc,55.00,+2.00,+3.77%,50,3,2.568B,N/A
RH7.F,Ryman Healthcare Limited,3.6000,+0.0330,+0.93%,400,"2,334",2.551B,12.41
PD2.F,"Patterson Companies, Inc.",25.80,+0.40,+1.57%,5,13,2.537B,14.33
GXE.F,Galapagos NV,38.42,+0.04,+0.10%,50,70,2.545B,N/A
GXEA.F,Galapagos NV,37.00,+0.40,+1.09%,80,0,2.57B,N/A
B9A.F,BioArctic AB (publ),28.56,-0.24,-0.83%,50,5,2.516B,98.48
IM8N.SG,Insmed Incorporated,18.30,+0.70,+3.98%,0,1,2.497B,N/A
6JM.F,JMDC Inc.,38.60,+0.40,+1.05%,9,1,2.531B,101.58
IM8N.F,Insmed Incorporated,18.20,+0.50,+2.82%,200,6,2.483B,N/A
42Z.F,"Revolution Medicines, Inc.",22.80,-0.40,-1.72%,200,5,2.424B,N/A
31Y.F,"Morphic Holding, Inc.",53.50,-1.00,-1.83%,18,3,2.462B,N/A
6YG.MU,Immunocore Holdings plc,52.00,-0.50,-0.95%,13,0,2.451B,N/A
UGI.F,"Sugi Holdings Co.,Ltd.",39.00,+0.80,+2.09%,7,0,2.45B,18.93
V16.F,Virbac SA,288.00,0.00,0.00%,10,0,2.449B,20.07
XP0.F,Xenon Pharmaceuticals Inc.,38.20,-1.00,-2.55%,250,7,2.428B,N/A
BV3.DE,Bavarian Nordic A/S,27.66,-0.89,-3.12%,281,366,2.151B,51.22
BBZA.DE,BB Biotech AG,43.80,-0.10,-0.23%,"13,757","19,409",2.402B,N/A
BBZA.F,BB Biotech AG,43.80,0.00,0.00%,"1,284","4,119",2.402B,N/A
LIA.F,LivaNova PLC,43.60,-0.60,-1.36%,47,2,2.395B,N/A
1ZL.F,Zai Lab Limited,24.40,-0.60,-2.40%,18,7,2.572B,N/A
S2P.F,Simcere Pharmaceutical Group Limited,0.8950,0.0000,0.00%,551,0,2.413B,17.90
29A.F,"Amphastar Pharmaceuticals, Inc.",47.00,+3.60,+8.29%,23,2,2.52B,27.98
COP.F,CompuGroup Medical SE & Co. KGaA,45.34,+0.22,+0.49%,575,143,2.368B,33.84
0I3.F,"Axonics, Inc.",47.00,+0.80,+1.73%,100,0,2.476B,N/A
COP.DE,CompuGroup Medical SE & Co. KGaA,45.26,+0.12,+0.27%,"74,150","47,330",2.364B,34.03
BV3.F,Bavarian Nordic A/S,28.12,+0.17,+0.61%,80,171,2.227B,53.06
4R0.F,Oxford Nanopore Technologies plc,2.5950,-0.0550,-2.08%,200,431,2.153B,N/A
SR3.F,STAAR Surgical Company,47.79,+1.19,+2.55%,50,3,2.31B,79.65
22Z.F,Zealand Pharma A/S,37.84,+0.26,+0.69%,25,18,2.209B,N/A
COPA.F,CompuGroup Medical SE & Co. KGaA,43.40,+1.00,+2.36%,29,7,2.412B,33.13
2CL.F,"BridgeBio Pharma, Inc.",13.99,-1.41,-9.16%,125,47,2.245B,N/A
41L.F,"Laboratorios Farmaceuticos Rovi, S.A.",42.46,-0.42,-0.98%,2,22,2.223B,11.86
GD6.F,Ramsay Générale de Santé SA,19.90,+0.50,+2.58%,55,0,2.208B,21.17
RTI.F,"Revance Therapeutics, Inc.",26.20,+0.60,+2.34%,35,1,2.202B,N/A
5M0B.F,Medicover AB (publ),14.48,-0.06,-0.41%,"1,009",33,2.197B,"1,448.00"
BV3A.F,Bavarian Nordic A/S,9.10,-0.20,-2.15%,30,97,2.218B,50.56
6XA.F,Olink Holding AB (publ),17.40,-0.40,-2.25%,200,0,2.164B,N/A
HTD.F,Corcept Therapeutics Incorporated,21.00,0.00,0.00%,1,2,2.193B,28.77
H7T1.F,HUTCHMED (China) Limited,11.80,+0.40,+3.51%,500,19,2.053B,N/A
PD1.F,Ansell Limited,62.00,-1.00,-1.59%,13,0,2.066B,14.66
PD1A.F,Ansell Limited,16.16,+0.06,+0.37%,150,10,2.095B,15.25
5CV.F,CureVac N.V.,9.37,+0.32,+3.54%,"10,090","9,066",2.123B,N/A
H7T2.F,HUTCHMED (China) Limited,2.2600,+0.0800,+3.67%,"1,058",18,2.056B,N/A
5CV.DE,CureVac N.V.,9.19,-0.18,-1.92%,"76,036","97,072",2.057B,N/A
26M.F,"Mirati Therapeutics, Inc.",35.14,+1.55,+4.61%,96,2,2.188B,N/A
83B.F,3SBio Inc.,0.8350,+0.0100,+1.21%,12,0,2.122B,8.35
SYAB.DE,SYNLAB AG,9.14,-0.01,-0.11%,"91,902","107,559",2.008B,6.01
SYAB.F,SYNLAB AG,9.05,-0.01,-0.11%,5,386,2.007B,5.95
8QQ.F,AbCellera Biologics Inc.,6.79,+0.08,+1.19%,120,318,1.976B,N/A
2LB.F,"Iovance Biotherapeutics, Inc.",7.83,-0.12,-1.53%,200,71,1.758B,N/A
1VT.F,"Viking Therapeutics, Inc.",19.52,-1.71,-8.05%,276,601,1.949B,N/A
NG9.F,"NeoGenomics, Inc.",14.70,-0.60,-3.92%,200,22,1.927B,N/A
MX6A.F,Grand Pharmaceutical Group Limited,0.5300,+0.0050,+0.95%,182,3,1.896B,7.57
GBE.F,Genus plc,28.14,+0.22,+0.79%,427,11,1.891B,46.90
Z45.F,Alvotech,6.86,-0.20,-2.83%,17,1,1.889B,N/A
12V.F,"Veracyte, Inc.",24.20,0.00,0.00%,200,3,1.771B,N/A
HPX.F,"Hisamitsu Pharmaceutical Co., Inc.",23.00,+0.40,+1.77%,174,0,1.854B,24.21
PQM.SG,PetMed Express Inc,12.72,+0.24,+1.96%,0,11,634.369M,N/A
82P.F,"Pacira BioSciences, Inc.",37.00,+1.20,+3.35%,75,0,1.805B,N/A
CJH.SG,CanSino Biologics Inc.,3.4150,+0.0690,+2.06%,0,165,1.778B,N/A
SAE1.F,Redcare Pharmacy NV,9.20,0.00,0.00%,412,86,1.674B,N/A
L1Z1.F,"Alphatec Holdings, Inc.",14.50,-0.30,-2.03%,500,8,1.727B,N/A
I54.F,"Biocytogen Pharmaceuticals (Beijing) Co., Ltd.",2.4800,0.0000,0.00%,198,5,1.758B,N/A
6SN.F,Nakanishi Inc.,20.40,-0.20,-0.97%,600,21,1.742B,20.20
CJH.F,CanSino Biologics Inc.,3.4190,+0.0070,+0.21%,9,213,1.727B,N/A
BHN0.F,BELLUS Health Inc.,13.40,+0.20,+1.52%,3,30,1.726B,N/A
5HB.F,"Shanghai Haohai Biological Technology Co., Ltd.",4.0000,+0.1600,+4.17%,233,0,1.725B,30.77
02M1.F,Raffles Medical Group Ltd,0.8750,0.0000,0.00%,500,11,1.694B,17.50
MYD.F,"Myriad Genetics, Inc.",20.80,-0.20,-0.95%,500,0,1.696B,N/A
R9U2.F,Green Thumb Industries Inc.,6.78,-0.11,-1.67%,310,91,1.683B,N/A
DPM.F,"Sumitomo Pharma Co., Ltd.",4.1200,-0.1200,-2.83%,90,21,1.666B,N/A
S49.F,"Supernus Pharmaceuticals, Inc.",30.40,-0.60,-1.94%,250,0,1.663B,38.48
3E0.F,Establishment Labs Holdings Inc.,59.50,-0.50,-0.83%,1,0,1.597B,N/A
9IP1.F,"Rocket Pharmaceuticals, Inc.",20.42,-0.12,-0.58%,22,0,1.643B,N/A
6YZ.SG,New Horizon Health Limited,3.4600,+0.1800,+5.49%,0,0,1.64B,N/A
PQIA.F,"RadNet, Inc.",27.80,+0.20,+0.72%,100,50,1.637B,N/A
SAE.DE,Redcare Pharmacy NV,88.30,0.00,0.00%,"103,964","86,925",1.607B,N/A
19P.F,"Phreesia, Inc.",30.40,-0.40,-1.30%,15,2,1.633B,N/A
TD5A.F,"Tandem Diabetes Care, Inc.",24.78,+0.38,+1.56%,10,10,1.629B,N/A
AN6.SG,"AnaptysBio, Inc.",16.90,+0.10,+0.60%,0,0,406.217M,N/A
SAE.F,Redcare Pharmacy NV,87.66,0.00,0.00%,"2,039","1,710",1.595B,N/A
I76.F,"Ironwood Pharmaceuticals, Inc.",10.10,+0.10,+1.00%,8,0,1.591B,11.48
TCE2.F,"Celldex Therapeutics, Inc.",33.40,-1.20,-3.47%,500,14,1.578B,N/A
LUP.F,Luye Pharma Group Ltd.,0.4160,+0.0120,+2.97%,130,152,1.606B,20.80
JSS.F,Sosei Group Corporation,18.30,+0.20,+1.10%,7,0,1.55B,610.00
F2P.F,Gushengtang Holdings Limited,6.30,+0.30,+5.00%,24,0,1.517B,63.00
XIN.F,Shandong Xinhua Pharmaceutical Company Limited,0.7000,0.0000,0.00%,11,0,1.544B,7.78
I9SA.F,Verona Pharma plc,19.00,-0.20,-1.04%,100,24,1.544B,N/A
DYF1.F,Dynavax Technologies Corporation,11.60,+0.18,+1.53%,600,25,1.528B,7.53
UNJ.F,The United Laboratories International Holdings Limited,0.8200,-0.0100,-1.20%,"3,940",79,1.539B,7.45
L53.F,Life Healthcare Group Holdings Limited,1.0400,0.0000,0.00%,40,0,1.517B,20.80
2LS.F,PT Siloam International Hospitals Tbk,0.1120,0.0000,0.00%,"17,880","2,068",1.516B,N/A
UPH.F,"U.S. Physical Therapy, Inc.",101.00,-1.00,-0.98%,10,0,1.509B,50.25
1FG.F,"FibroGen, Inc.",15.40,+0.30,+1.99%,"2,280",41,1.555B,N/A
ATQP.F,Vericel Corporation,31.20,+0.20,+0.65%,250,5,1.484B,N/A
BIO.F,Biotest Aktiengesellschaft,42.40,0.00,0.00%,100,10,1.479B,N/A
64Z.F,Keymed Biosciences Inc.,5.05,+0.49,+10.75%,150,0,1.466B,N/A
E2Z.F,"Almirall, S.A.",7.95,+0.02,+0.19%,270,8,1.477B,49.66
BIO.DE,Biotest Aktiengesellschaft,42.40,-0.20,-0.47%,"1,491",149,1.465B,N/A
TQR.F,Beijing Tong Ren Tang Chinese Medicine Company Limited,1.7300,-0.0400,-2.26%,700,0,1.449B,19.22
5EZ.F,"Ship Healthcare Holdings, Inc.",15.20,-0.10,-0.65%,11,0,1.461B,18.77
XE9.F,"Xencor, Inc.",24.00,-0.20,-0.83%,90,0,1.461B,N/A
3NX.F,Jinxin Fertility Group Limited,0.5350,+0.0200,+3.88%,544,49,1.475B,53.50
BIO3.DE,Biotest Aktiengesellschaft,31.20,-0.20,-0.64%,153,"4,094",1.444B,N/A
BIO3.F,Biotest Aktiengesellschaft,31.00,-0.60,-1.90%,110,57,1.435B,N/A
7CA.F,Camurus AB (publ),24.08,+0.10,+0.42%,150,28,1.415B,141.65
TAL.F,Taro Pharmaceutical Industries Ltd.,37.20,-0.40,-1.06%,5,0,1.402B,56.36
7GQ.F,"Paragon 28, Inc.",16.60,-0.20,-1.19%,10,0,1.397B,N/A
1AD1.F,AddLife AB (publ),11.42,+0.05,+0.44%,281,30,1.406B,39.38
GON.F,Geron Corporation,2.7380,-0.0960,-3.39%,78,155,1.393B,N/A
1T3.F,"Syndax Pharmaceuticals, Inc.",19.10,-0.60,-3.05%,100,0,1.315B,N/A
LHU.F,"LeMaitre Vascular, Inc.",60.50,-1.00,-1.63%,2,0,1.378B,69.54
BO1.F,"BioCryst Pharmaceuticals, Inc.",7.16,-0.15,-2.10%,40,37,1.353B,N/A
JX7.F,Embecta Corp.,23.60,+0.80,+3.51%,6,17,1.352B,14.48
A41.F,Addus HomeCare Corporation,82.50,-2.00,-2.37%,35,4,1.337B,28.25
UFP.F,"UFP Technologies, Inc.",171.00,+2.00,+1.18%,7,57,1.34B,28.41
81X.F,LifeTech Scientific Corporation,0.2620,+0.0140,+5.65%,16,0,1.337B,26.20
6OM.F,"Owens & Minor, Inc.",17.30,-0.20,-1.14%,"1,000",20,1.318B,N/A
9PT.MU,"Pliant Therapeutics, Inc.",21.40,-1.00,-4.46%,410,0,1.31B,N/A
8AP.F,"Agios Pharmaceuticals, Inc.",23.20,-0.20,-0.85%,200,8,1.304B,N/A
PHF.F,Equasens Société anonyme,82.60,+0.30,+0.36%,29,0,1.292B,51.62
TF2.F,Takara Bio Inc.,10.40,0.00,0.00%,100,14,1.291B,9.45
30J.F,"IDEAYA Biosciences, Inc.",22.40,-0.20,-0.88%,28,6,1.306B,N/A
LGDN.F,Ligand Pharmaceuticals Incorporated,72.00,+1.00,+1.41%,30,1,1.275B,26.09
30J.SG,"IDEAYA Biosciences, Inc.",21.80,-0.20,-0.91%,0,0,1.305B,N/A
0V0.F,Vimian Group AB (publ),2.5920,+0.0800,+3.18%,200,411,1.229B,N/A
5FR.F,"Menicon Co., Ltd.",16.30,+0.10,+0.62%,115,2,1.255B,25.47
2GH.F,Merus N.V.,24.00,-0.20,-0.83%,150,8,1.215B,N/A
IKAP.F,Aurinia Pharmaceuticals Inc.,8.69,-0.30,-3.34%,210,129,1.243B,N/A
1HM.F,Adaptive Biotechnologies Corporation,7.84,+0.05,+0.62%,340,69,1.164B,N/A
VI4.MU,Varex Imaging Corporation,21.00,-0.20,-0.94%,200,0,790.234M,N/A
1HM.MU,Adaptive Biotechnologies Corporation,8.02,0.00,0.00%,200,0,1.158B,N/A
HSKN.F,Heska Corporation,111.00,0.00,0.00%,130,3,1.225B,N/A
2GY.F,PHC Holdings Corporation,9.60,+0.15,+1.59%,70,1,1.225B,N/A
CN2.F,"Catalyst Pharmaceuticals, Inc.",11.14,+0.38,+3.49%,219,109,1.216B,13.42
50J.F,Kangji Medical Holdings Limited,0.9950,+0.0200,+2.05%,500,9,1.263B,19.90
2OW.F,"Silk Road Medical, Inc",29.60,+0.60,+2.07%,14,2,1.199B,N/A
3YV.MU,"Medley, Inc.",36.20,+0.20,+0.56%,230,0,1.163B,164.55
41L.SG,"Laboratorios Farmaceuticos Rovi, S.A.",42.32,-0.18,-0.42%,0,0,2.4B,86.54
4A5.F,Fagron NV,15.73,-0.17,-1.07%,74,2,1.16B,16.56
AL21.F,Veradigm Inc.,10.50,-0.10,-0.94%,300,0,1.147B,13.12
1S1.F,"Viridian Therapeutics, Inc.",25.00,-0.20,-0.79%,26,0,1.098B,N/A
2OW.SG,"Silk Road Medical, Inc",28.80,+0.20,+0.70%,0,0,1.183B,N/A
PGZ.F,Healius Limited,1.9300,-0.0200,-1.03%,700,0,1.132B,64.33
3H5.F,Thomson Medical Group Limited,0.0420,+0.0010,+2.44%,500,0,1.155B,N/A
2XA.F,BenevolentAI société anonyme,1.4000,-0.3400,-19.54%,200,11,164.485M,N/A
26CA.F,"ImmunityBio, Inc.",2.4800,-0.0600,-2.36%,"2,000","1,492",1.099B,N/A
XCY.F,"OPKO Health, Inc.",1.3668,+0.0372,+2.80%,"2,000",39,1.114B,N/A
TON.F,"Toho Holdings Co., Ltd.",16.10,-0.30,-1.83%,13,0,1.11B,11.67
4TS.F,Terveystalo Oyj,8.38,-0.02,-0.24%,150,2,1.077B,104.75
4P41.F,Surgical Science Sweden AB (publ),20.04,-0.02,-0.10%,400,7,1.032B,52.74
CEPS.F,CTI BioPharma Corp.,8.23,-0.09,-1.13%,270,453,1.09B,N/A
5FA.F,Nipro Corporation,6.60,0.00,0.00%,100,22,1.095B,19.41
8HH.F,"Avanos Medical, Inc.",23.20,0.00,0.00%,50,0,1.094B,26.07
FYB.F,Formycon AG,67.40,0.00,0.00%,30,179,1.081B,26.43
FYB.DE,Formycon AG,67.30,0.00,0.00%,"6,188","16,907",1.079B,26.60
TNG.F,Tong Ren Tang Technologies Co. Ltd.,0.8400,+0.0200,+2.44%,"2,784",58,1.089B,14.00
8JM.F,Vetoquinol SA,88.90,+0.20,+0.23%,22,1,1.063B,21.90
8EQ.F,"Cytek Biosciences, Inc.",7.80,+0.20,+2.63%,200,3,1.058B,N/A
1PH.F,China Resources Medical Holdings Company Limited,0.8100,+0.0700,+9.46%,799,52,1.098B,81.00
FFEA.F,"Faes Farma, S.A.",3.3000,0.0000,0.00%,495,242,1.043B,12.69
PDC.F,"Pediatrix Medical Group, Inc.",12.50,-0.20,-1.57%,220,12,1.047B,11.90
0ME.F,Twist Bioscience Corporation,16.82,+0.11,+0.66%,5,7,985.748M,N/A
NXU.DE,Nexus AG,59.80,+1.50,+2.57%,"3,583","4,214",1.033B,46.00
S00.F,Spire Healthcare Group plc,2.5000,-0.0800,-3.10%,800,0,1.03B,125.00
NXU.F,Nexus AG,59.00,+1.50,+2.61%,34,23,1.03B,45.38
7F0.F,"Fulgent Genetics, Inc.",34.55,+0.20,+0.58%,9,7,1.026B,N/A
