Product Status,Instrument,ISIN,WKN,Product Assignment Group Description,Market Maker,Specialist,First Trading Date,Last Trading Date
Active,D.R.HORTON INC.    DL- 01,US23331A1097,000884312,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,KROGER CO.           DL 1,US5010441013,000851544,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DHI GROUP INC.,US23331S1006,000A14R4K,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2015-04-23,
Active,OCEAN POWER TECH.  DL- 01,US6748705067,000A2PFQU,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2019-03-13,
Active,KRONOS WORLDWIDE   DL- 01,US50105F1057,000776950,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2013-10-22,
Active,GRAFTECH INTL. LTD DL- 01,US3843135084,000A2JH5G,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2018-04-23,
Active,OCEANEERG INTL INC.DL- 25,US6752321025,000865291,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,DTE EN. CO.,US2333311072,000853943,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GRAHAM HLDGS CO.,US3846371041,000A1W9DT,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2013-12-02,
Active,DLH HOLDINGS CORP.DL- 001,US23335Q1004,000A1J0M3,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-01-29,
Active,KRYSTAL BIOTECH DL- 00001,US5011471027,000A2JH2F,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-10-29,
Active,GRAINGER (W.W.) INC. DL 1,US3848021040,000857498,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DXP ENTERPRISES    DL- 01,US2333774071,000923451,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2014-03-05,
Active,OCULUS VISIONTECH,US67575Y1091,000A1JTAH,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-02-23,
Active,DXC TECHNOLOGY CO. DL- 01,US23355L1061,000A2DM8U,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2017-04-04,
Active,OCULAR THERAPEUT.DL- 0001,US67576A1007,000A1180P,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2014-07-30,
Active,KUBOTA CORP. ADR/20,US5011732071,000911656,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2012-02-20,
Active,DAKTRONICS INC.,US2342641097,000923255,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GRAND CANYON EDUCAT. INC.,US38526M1062,000A0Q8E2,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,KUEHNE+NAGEL ADR 1/5 SF1,US5011871085,000A2DHB8,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2019-07-04,
Active,DANA INC.         DL - 01,US2358252052,000A0NC7J,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,ODYSSEY MAR.EXPL. DL-0001,US6761182012,000A2AEZV,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2016-02-24,
Active,GRANITE CONSTR.    DL- 01,US3873281071,000879080,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,KULICKE + SOFFA IND.,US5012421013,000854118,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DANAHER CORP.      DL- 01,US2358511028,000866197,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DANONE S.A. ADR 1/5/O.N.,US23636T1007,000A0RM3A,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2014-03-11,
Active,GRANITE PT MTG TR. DL- 01,US38741L1070,000A2DXZE,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-11-02,
Active,KURA ONCOLOGY  DL- 0001,US50127T1097,000A143UH,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2015-11-26,
Active,KYOCERA CORP. ADR/1 O.N.,US5015562037,000865545,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2014-12-04,
Active,OFFICE PPTYS INC. TR. SBI,US67623C1099,000A2PBHT,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2019-01-04,
Active,GRAPHIC PACK.HLDG  DL- 01,US3886891015,000A0NGSQ,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,DAQO NEW ENERGY CRP.ADR 5,US23703Q2030,000A1KAFV,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2012-12-21,
Active,GRAVITY CO.LTD ADR/1SW500,US38911N2062,000A14SPA,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2015-05-11,
Active,OIL STATES INTEL   DL- 01,US6780261052,000588716,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,DARDEN REST. INC.,US2371941053,000895738,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,LG ELECT.(NEW)GDR144A 1/2,US50186Q2021,000576798,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GRAY TELEVISION     DL-01,US3893751061,000902961,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DARLING INGRED.INC.DL- 01,US2372661015,000895117,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,LG DISPLAY CO.ADR SW 5000,US50186V1026,000A0B68Y,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GT EASTRN ENERGY GDR 1/2,US39032T1060,000A0HM5S,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2018-08-29,
Active,OKTA INC. CL.A    O.N.,US6792951054,000A2DNKR,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2017-04-10,
Active,OLD DOMIN.FR.LINE  DL- 10,US6795801009,000923655,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,DASEKE INC.      DL- 0001,US23753F1075,000A2DMM0,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-06-12,
Active,OLD NATL BANCORP. IND.,US6800331075,000883852,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-03-04,
Active,GREAT LA.DR.+DO.NEW DL-01,US3906071093,000A0LG02,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2013-05-13,
Active,DASSAULT SYS SE ADR EO 1,US2375451083,000901641,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,OLD REPUBLIC INTL    DL 1,US6802231042,000883298,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,LGI HOMES INC.     DL- 01,US50187T1060,000A1W61X,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2013-11-14,
Active,OLIN CORP.           DL 1,US6806652052,000851936,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,LKQ CORP.          DL- 01,US5018892084,000254570,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GREEN BRICK PART.  DL- 01,US3927091013,000A12EA8,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2014-10-29,
Active,DAVE+BASTERS ENTER.DL- 01,US2383371091,000A1J5S8,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-10-16,
Active,OLL.BARG.OUTL.HLD.DL- 001,US6811161099,000A14WW1,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2015-07-27,
Active,LCI INDS           DL- 01,US50189K1034,000A2DJND,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-01-03,
Active,DAVITA INC.      DL - 001,US23918K1088,000897914,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,OLYMPIC STEEL,US68162K1060,000901092,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,OMNICOM GRP INC.   DL- 15,US6819191064,000871706,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GREEN PLAINS INC.,US3932221043,000A0JJ1Q,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,OREAL (L') ADR 1/5/EO 0 2,US5021172037,000904523,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2019-01-31,
Active,LPL FINANCIAL HLDS DL- 01,US50212V1008,000A1JZ6S,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2012-06-22,
Active,OMEGA HEALTHC. INV. DL-10,US6819361006,000890454,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,GREENBRIER COS    DL- 001,US3936571013,000891600,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,DECIPHERA PHARMAC. DL- 01,US24344T1016,000A2H48H,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-10-25,
Active,LSI INDUSTRIES INC.,US50216C1080,000919518,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,GREENHILL + CO.INC.DL- 01,US3952591044,000A0B9GF,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DECKERS OUTDOOR    DL- 01,US2435371073,000894298,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,LSB IND. INC.      DL- 10,US5021601043,000866808,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,OMNICELL INC.     DL- 001,US68213N1090,000632313,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,DEERE CO.            DL 1,US2441991054,000850866,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,LTC PTIES INC.     DL- 01,US5021751020,000884625,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,GREIF INC. CL.A,US3976241071,000866263,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,OMEROS CORP. DL - 01,US6821431029,000A0NBFF,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,ON SEMICOND.       DL- 01,US6821891057,000930124,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,GRIFFON CORP.      DL- 25,US3984331021,000856788,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-03-05,
Active,L3HARRIS TECHS INC.DL- 01,US5024311095,000A2PM3H,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2019-07-03,
Active,GRIFOLS SP.ADR B EO- 10 1,US3984384087,000A1J1E2,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2012-07-23,
Active,DELEK US HLDGS INC.DL- 01,US24665A1034,000A2DY2Y,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-07-06,
Active,LVMH ADR        /2 EO- 30,US5024413065,000729780,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-10-31,
Active,GRITSTONE BIO    DL- 0001,US39868T1051,000A2N4RX,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2018-10-04,
Active,DELL TECHS INC. C  DL- 01,US24703L2025,000A2N6WP,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2019-01-07,
Active,GROUP 1 AUTOM.     DL- 01,US3989051095,000910163,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,ONCOCYTE CORP.,US68235C1071,000A2ACBH,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-01-05,
Active,LA-Z-BOY INC.        DL 1,US5053361078,000860095,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,DELTA AIR LINES INC.,US2473617023,000A0MQV8,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,LAB. CORP.OF AMER. DL- 10,US50540R4092,000895308,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,ONE GAS INC.       DL- 01,US68235P1084,000A1XB2X,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2014-02-20,
Active,GRUPO FIN. GALICIA  B ADR,US3999091008,000940699,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,LADDER CAP.CORP.A DL- 001,US5057431042,000A1XD2P,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2014-02-12,
Active,ONCTERNAL THERAP.  DL- 01,US68236P1075,000A2PL3P,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2019-06-12,
Active,DELUXE CORP.          DL1,US2480191012,000860049,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,ONE LIBERTY PROPTS   DL 1,US6824061039,000878237,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,GRUPO TELEVISA ADR/5 CPO,US40049J2069,000888781,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,DENALI THERAP.INC. DL- 01,US24823R1059,000A2H9G8,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2018-03-21,
Active,GRUPO SIM. S.A.B. B ADR/3,US4004911065,000893638,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,DENNY'S CORP       DL- 01,US24869P1049,000919416,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GR.AERO.D.CEN.NOR.B ADR/8,US4005011022,000A0LFER,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,LAKELAND INDS INC. DL- 01,US5117951062,000897575,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2014-10-14,
Active,111 INC.  ADR/2 CL.A,US68247Q1022,000A2N465,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2018-09-27,
Active,DENTSPLY SIRONA    DL- 01,US24906P1093,000A2AF0E,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2016-03-03,
Active,LAM RESEARCH CORP.DL- 001,US5128071082,000869686,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GRUPO AERO.D.PAC.B ADR/10,US4005061019,000A0JDTM,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,ONEMAIN HOLDINGS   DL- 01,US68268W1036,000A2ABC0,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2015-12-01,
Active,LAMAR ADVERTISING A,US5128161099,000A12FFH,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2014-11-20,
Active,GRUPO AEROPORTU. B ADR/10,US40051E2028,000579253,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,ONEOK INC. (NEW)   DL- 01,US6826801036,000911060,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DESIGNER BRANDS A,US2505651081,000A2PGSF,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2019-04-03,
Active,LAMB WESTON HLDGS    DL 1,US5132721045,000A2ATEK,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2016-11-10,
Active,ONESPAN INC.      DL- 001,US68287N1000,000A2JNEB,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2018-06-06,
Active,LANCASTER COLONY CORP.,US5138471033,000858141,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GRUPO AV.ACC.V.ADR/20 KP1,US40053W1018,000A12A8M,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2014-09-29,
Active,GR.SUPERVIELLE B SP.ADR,US40054A1088,000A2AC61,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2016-05-24,
Active,LIFECORE BIOMEDIC. DL- 01,US5147661046,000899376,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2013-04-19,
Active,DEUTSCHE BOERSE ADR 1/10,US2515421061,000A0REPB,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,OPERA LTD. SP.ADR/2,US68373M1071,000A2JRLX,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2019-02-14,
Active,LANDS END INC.     DL- 01,US51509F1057,000A110MJ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-03-27,
Active,LUFTHANSA AG DM 5 ADR 1,US2515613048,000910979,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-10-31,
Active,OPKO HEALTH INC.   DL- 01,US68375N1037,000A0MUUJ,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,LANDSTAR SYS       DL- 01,US5150981018,000887830,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DEUTSCHE TELEKOM ADR 1,US2515661054,000879530,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,GUESS ? INC.       DL- 01,US4016171054,000902204,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,OPTICAL CABLE NEW,US6838272085,000722712,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DEUTSCHE POST SPONS.ADR 1,US25157Y2028,000A0YF81,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GUIDEWIRE SOFTWA.DL- 0001,US40171V1008,000A1JS4X,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2013-03-04,
Active,LANTHEUS HLDGS     DL- 01,US5165441032,000A117UE,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2015-07-02,
Active,ORACLE CORP.       DL- 01,US68389X1054,000871460,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DEUTSCHE WOHNEN ADRS/1/2,US25161M1036,000A2N4KH,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-08-27,
Active,DEVON ENERGY CORP. DL- 10,US25179M1036,000925345,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,ORAMED PHARMA.NEW DL- 001,US68403P2039,000A1CTNU,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-01-08,
Active,LAS VEGAS SANDS   DL- 001,US5178341070,000A0B8S2,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,DEXCOM INC.       DL- 001,US2521311074,000A0D9T1,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,LATAM AIRLINES GRP ADR 1,US51817R1068,000A1J5XB,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,OPTINOSE INC.  DL- 001,US68404V1008,000A2H5PR,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2018-03-20,
Active,H+E EQUIPMENT SERV.DL- 01,US4040301081,000A0ESPV,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,DIAGEO PLC ADR/4 LS - 25,US25243Q2057,000899505,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,HCA HEALTHCARE INC.DL- 01,US40412C1018,000A1JFMW,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2011-05-23,
Active,LATTICE SEMICOND.  DL- 01,US5184151042,000878255,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,ORANGE S.A. ADR      EO 4,US6840601065,000A1W1L6,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2013-07-01,
Active,ESTEE LAUDER COS A DL- 01,US5184391044,000897933,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,ORASURE TECH,US68554V1089,000881351,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,DIAMONDBACK ENERGY DL- 01,US25278X1090,000A1J6Y4,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2012-10-24,
Active,LAUREATE EDUCATION,US5186132032,000A2DK0X,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-02-03,
